26.717433,554.069501,19.729017
33.128746,616.557280,22.201933
31.598038,643.178417,22.920686
32.563194,579.811326,20.626568
56.358371,892.619481,31.169212
30.079064,542.149264,20.691541
37.979121,618.011793,21.361160
42.342622,628.631279,21.769091
56.108354,873.802287,32.420042
42.648013,603.946023,21.931797
