14.278887,289.468453,11.123718
24.461642,435.107226,15.011398
21.152710,454.941158,16.116328
20.206580,415.634792,14.775782
21.728587,354.236357,12.471860
42.060344,562.649384,20.549880
29.290322,493.557505,18.732346
26.006377,411.372970,15.855534
21.409353,441.717079,15.240447
18.913803,319.183846,12.214886
